"code","regions","re_id","provinces","mun_id","municipalities","poblacion","v_census","t_votes","PP","PSOE","PODEMOS-IU-EQUO","Cs","ECP","PODEMOS-COMPROMÍS-EUPV","ERC-CATSÍ","CDC","PODEMOS-EN MAREA-ANOVA-EU","EAJ-PNV","EH Bildu","CCa-PNC","PACMA","RECORTES CERO-GRUPO VERDE","UPyD","VOX","BNG-NÓS","PCPE","GBAI","EB","FE de las JONS","SI","SOMVAL","CCD","SAIn","PH","CENTRO MODERADO","P-LIB","CCD-CI","UPL","PCOE","AND","JXC","PFyV","CILUS","PxC","MAS","IZAR","UNIDAD_DEL_PUEBLO","PREPAL","Ln","REPO","INDEPENDIENTES-FIA","ENTABAN","IMC","PUEDE","FE","ALCD","FME","HRTS-Ln","UDT","abs_rate","votes_rate","PP_per","PSOE_per","PODEMOS-IU-EQUO_per","Cs_per","ECP_per","PODEMOS-COMPROMÍS-EUPV_per","ERC-CATSÍ_per","CDC_per","PODEMOS-EN MAREA-ANOVA-EU_per","EAJ-PNV_per","EH Bildu_per","CCa-PNC_per","PACMA_per","RECORTES CERO-GRUPO VERDE_per","UPyD_per","VOX_per","BNG-NÓS_per","PCPE_per","GBAI_per","EB_per","FE de las JONS_per","SI_per","SOMVAL_per","CCD_per","SAIn_per","PH_per","CENTRO MODERADO_per","P-LIB_per","CCD-CI_per","UPL_per","PCOE_per","AND_per","JXC_per","PFyV_per","CILUS_per","PxC_per","MAS_per","IZAR_per","UNIDAD_DEL_PUEBLO_per","PREPAL_per","Ln_per","REPO_per","INDEPENDIENTES-FIA_per","ENTABAN_per","IMC_per","PUEDE_per","FE_per","ALCD_per","FME_per","HRTS-Ln_per","UDT_per"
5484,"Catalunya                     ",17,"Girona                        ",175,"Sant Miquel de Fluvià                                                                               ",756,578,312,45,74,0,26,54,0,64,34,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53.979238754325266","53.979238754325266","14.423076923076922","23.717948717948715","0.0","8.333333333333332","17.307692307692307","0.0","20.51282051282051","10.897435897435898","0.0","0.0","0.0","0.0","1.9230769230769231","0.3205128205128205","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9615384615384616","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5485,"Catalunya                     ",17,"Girona                        ",176,"Sant Mori                                                                                           ",176,124,92,7,10,0,15,10,0,28,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74.19354838709677","74.19354838709677","7.608695652173914","10.869565217391305","0.0","16.304347826086957","10.869565217391305","0.0","30.434782608695656","20.652173913043477","0.0","0.0","0.0","0.0","2.1739130434782608","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5486,"Catalunya                     ",17,"Girona                        ",177,"Sant Pau de Segúries                                                                                ",682,549,331,31,18,0,12,37,0,115,112,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60.29143897996357","60.29143897996357","9.365558912386707","5.438066465256798","0.0","3.625377643504532","11.178247734138973","0.0","34.74320241691843","33.8368580060423","0.0","0.0","0.0","0.0","0.6042296072507553","0.3021148036253776","0.0","0.0","0.0","0.6042296072507553","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5487,"Catalunya                     ",17,"Girona                        ",178,"Sant Pere Pescador                                                                                  ",2143,1059,650,50,56,0,35,82,0,229,178,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.37865911237016","61.37865911237016","7.6923076923076925","8.615384615384615","0.0","5.384615384615385","12.615384615384615","0.0","35.23076923076923","27.384615384615387","0.0","0.0","0.0","0.0","1.8461538461538463","0.15384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5488,"Catalunya                     ",17,"Girona                        ",180,"Santa Coloma de Farners                                                                             ",12681,8295,4935,386,477,0,267,744,0,1560,1359,0,0,0,0,81,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59.49367088607595","59.49367088607595","7.821681864235056","9.66565349544073","0.0","5.410334346504559","15.075987841945288","0.0","31.61094224924012","27.537993920972642","0.0","0.0","0.0","0.0","1.6413373860182372","0.10131712259371835","0.0","0.0","0.0","0.060790273556231005","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3444782168186423","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5489,"Catalunya                     ",17,"Girona                        ",181,"Santa Cristina d'Aro                                                                                ",5089,3372,2112,258,225,0,243,398,0,500,425,0,0,0,0,43,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.63345195729537","62.63345195729537","12.215909090909092","10.653409090909092","0.0","11.505681818181818","18.84469696969697","0.0","23.674242424242426","20.123106060606062","0.0","0.0","0.0","0.0","2.0359848484848486","0.23674242424242425","0.0","0.0","0.0","0.0946969696969697","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04734848484848485","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5490,"Catalunya                     ",17,"Girona                        ",182,"Santa Llogaia d'Àlguema                                                                             ",339,263,181,37,47,0,26,29,0,15,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.8212927756654","68.8212927756654","20.441988950276244","25.96685082872928","0.0","14.3646408839779","16.022099447513813","0.0","8.287292817679557","8.287292817679557","0.0","0.0","0.0","0.0","3.314917127071823","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5491,"Catalunya                     ",17,"Girona                        ",183,"Sant Aniol de Finestres                                                                             ",373,277,179,12,7,0,6,22,0,59,63,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.62093862815884","64.62093862815884","6.70391061452514","3.910614525139665","0.0","3.35195530726257","12.290502793296088","0.0","32.960893854748605","35.19553072625698","0.0","0.0","0.0","0.0","5.027932960893855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5492,"Catalunya                     ",17,"Girona                        ",184,"Santa Pau                                                                                           ",1562,1254,809,37,33,0,27,102,0,283,316,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.51355661881978","64.51355661881978","4.573547589616811","4.07911001236094","0.0","3.3374536464771323","12.60815822002472","0.0","34.9814585908529","39.060568603213845","0.0","0.0","0.0","0.0","0.6180469715698393","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5493,"Catalunya                     ",17,"Girona                        ",185,"Sant Joan les Fonts                                                                                 ",2937,2265,1404,75,155,0,59,184,0,381,517,0,0,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.98675496688742","61.98675496688742","5.3418803418803416","11.03988603988604","0.0","4.202279202279202","13.105413105413104","0.0","27.136752136752136","36.82336182336182","0.0","0.0","0.0","0.0","0.9971509971509971","0.07122507122507123","0.0","0.0","0.0","0.07122507122507123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14245014245014245","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5494,"Catalunya                     ",17,"Girona                        ",186,"Sarrià de Ter                                                                                       ",4973,3788,2526,180,430,0,203,485,0,700,436,0,0,0,0,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.68426610348469","66.68426610348469","7.1258907363420425","17.02296120348377","0.0","8.036421219319081","19.20031670625495","0.0","27.711797307996832","17.26049089469517","0.0","0.0","0.0","0.0","1.8606492478226444","0.3167062549485352","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.395882818685669","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5495,"Catalunya                     ",17,"Girona                        ",187,"Saus, Camallera i Llampaies                                                                         ",830,631,441,16,34,0,24,91,0,160,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69.88906497622821","69.88906497622821","3.6281179138321997","7.709750566893423","0.0","5.442176870748299","20.634920634920633","0.0","36.281179138321995","25.396825396825395","0.0","0.0","0.0","0.0","0.22675736961451248","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.22675736961451248","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5496,"Catalunya                     ",17,"Girona                        ",188,"La Selva de Mar                                                                                     ",184,164,124,3,3,0,8,29,0,34,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75.60975609756098","75.60975609756098","2.4193548387096775","2.4193548387096775","0.0","6.451612903225806","23.387096774193548","0.0","27.419354838709676","36.29032258064516","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8064516129032258","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5497,"Catalunya                     ",17,"Girona                        ",189,"La Cellera de Ter                                                                                   ",2071,1516,1070,25,79,0,19,108,0,425,404,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70.58047493403694","70.58047493403694","2.336448598130841","7.383177570093458","0.0","1.7757009345794394","10.093457943925234","0.0","39.719626168224295","37.75700934579439","0.0","0.0","0.0","0.0","0.1869158878504673","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2803738317757009","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5498,"Catalunya                     ",17,"Girona                        ",190,"Serinyà                                                                                             ",1130,844,528,34,26,0,18,91,0,193,160,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.55924170616114","62.55924170616114","6.4393939393939394","4.924242424242424","0.0","3.4090909090909087","17.234848484848484","0.0","36.553030303030305","30.303030303030305","0.0","0.0","0.0","0.0","0.3787878787878788","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1893939393939394","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5499,"Catalunya                     ",17,"Girona                        ",191,"Serra de Daró                                                                                       ",209,141,89,2,2,0,3,7,0,28,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.12056737588653","63.12056737588653","2.247191011235955","2.247191011235955","0.0","3.3707865168539324","7.865168539325842","0.0","31.46067415730337","49.43820224719101","0.0","0.0","0.0","0.0","1.1235955056179776","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1235955056179776","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5500,"Catalunya                     ",17,"Girona                        ",192,"Setcases                                                                                            ",180,144,93,9,9,0,2,5,0,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.58333333333334","64.58333333333334","9.67741935483871","9.67741935483871","0.0","2.1505376344086025","5.376344086021505","0.0","18.27956989247312","51.61290322580645","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1505376344086025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5501,"Catalunya                     ",17,"Girona                        ",193,"Sils                                                                                                ",5797,4216,2525,282,319,0,266,572,0,538,476,0,0,0,0,47,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59.89089184060721","59.89089184060721","11.16831683168317","12.633663366336634","0.0","10.534653465346535","22.653465346534656","0.0","21.306930693069308","18.85148514851485","0.0","0.0","0.0","0.0","1.8613861386138613","0.1188118811881188","0.0","0.0","0.0","0.1188118811881188","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1188118811881188","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5502,"Catalunya                     ",17,"Girona                        ",194,"Susqueda                                                                                            ",92,80,54,1,1,0,1,5,0,27,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.5","67.5","1.8518518518518516","1.8518518518518516","0.0","1.8518518518518516","9.25925925925926","0.0","50.0","31.48148148148148","0.0","0.0","0.0","0.0","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5503,"Catalunya                     ",17,"Girona                        ",195,"La Tallada d'Empordà                                                                                ",458,329,234,8,19,0,6,35,0,103,61,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71.12462006079028","71.12462006079028","3.418803418803419","8.11965811965812","0.0","2.564102564102564","14.957264957264957","0.0","44.01709401709402","26.06837606837607","0.0","0.0","0.0","0.0","0.8547008547008548","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5504,"Catalunya                     ",17,"Girona                        ",196,"Terrades                                                                                            ",294,220,150,17,6,0,6,26,0,55,28,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.18181818181817","68.18181818181817","11.333333333333332","4.0","0.0","4.0","17.333333333333336","0.0","36.666666666666664","18.666666666666668","0.0","0.0","0.0","0.0","4.666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5505,"Catalunya                     ",17,"Girona                        ",197,"Torrent                                                                                             ",169,132,101,6,9,0,5,25,0,29,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76.51515151515152","76.51515151515152","5.9405940594059405","8.91089108910891","0.0","4.9504950495049505","24.752475247524753","0.0","28.71287128712871","22.772277227722775","0.0","0.0","0.0","0.0","2.9702970297029703","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5506,"Catalunya                     ",17,"Girona                        ",198,"Torroella de Fluvià                                                                                 ",732,429,267,12,17,0,28,58,0,77,65,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.23776223776224","62.23776223776224","4.49438202247191","6.367041198501873","0.0","10.486891385767791","21.722846441947567","0.0","28.83895131086142","24.344569288389515","0.0","0.0","0.0","0.0","2.247191011235955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7490636704119851","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5507,"Catalunya                     ",17,"Girona                        ",199,"Torroella de Montgrí                                                                                ",11388,6853,4122,366,424,0,344,579,0,1237,1050,0,0,0,0,68,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60.14883992412082","60.14883992412082","8.879184861717611","10.286268801552644","0.0","8.345463367297429","14.046579330422126","0.0","30.009704027171274","25.47307132459971","0.0","0.0","0.0","0.0","1.6496846191169336","0.21834061135371177","0.0","0.0","0.0","0.09704027171276079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3396409509946628","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5508,"Catalunya                     ",17,"Girona                        ",200,"Tortellà                                                                                            ",775,613,422,24,41,0,8,87,0,140,114,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.84176182707994","68.84176182707994","5.687203791469194","9.715639810426541","0.0","1.8957345971563981","20.61611374407583","0.0","33.175355450236964","27.014218009478675","0.0","0.0","0.0","0.0","0.47393364928909953","0.0","0.0","0.0","0.0","0.23696682464454977","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5509,"Catalunya                     ",17,"Girona                        ",201,"Toses                                                                                               ",155,135,84,4,1,0,2,13,0,33,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.22222222222222","62.22222222222222","4.761904761904762","1.1904761904761905","0.0","2.380952380952381","15.476190476190476","0.0","39.285714285714285","34.523809523809526","0.0","0.0","0.0","0.0","1.1904761904761905","1.1904761904761905","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5510,"Catalunya                     ",17,"Girona                        ",202,"Tossa de Mar                                                                                        ",5623,3791,2263,270,310,0,208,434,0,513,458,0,0,0,0,43,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59.69401213400158","59.69401213400158","11.931064958020327","13.698630136986301","0.0","9.191338930623067","19.17808219178082","0.0","22.66902342023862","20.238621299160407","0.0","0.0","0.0","0.0","1.9001325673884226","0.08837825894829872","0.0","0.0","0.0","0.13256738842244808","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.17675651789659744","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5511,"Catalunya                     ",17,"Girona                        ",203,"Ultramort                                                                                           ",200,153,99,4,6,0,2,15,0,38,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.70588235294117","64.70588235294117","4.040404040404041","6.0606060606060606","0.0","2.0202020202020203","15.151515151515152","0.0","38.38383838383838","33.33333333333333","0.0","0.0","0.0","0.0","1.0101010101010102","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5512,"Catalunya                     ",17,"Girona                        ",204,"Ullà                                                                                                ",1068,572,354,40,47,0,26,64,0,81,86,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.88811188811189","61.88811188811189","11.299435028248588","13.27683615819209","0.0","7.344632768361582","18.07909604519774","0.0","22.88135593220339","24.293785310734464","0.0","0.0","0.0","0.0","0.5649717514124294","0.0","0.0","0.0","0.0","0.5649717514124294","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5649717514124294","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5513,"Catalunya                     ",17,"Girona                        ",205,"Ullastret                                                                                           ",295,208,155,3,6,0,2,16,0,55,68,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74.51923076923077","74.51923076923077","1.935483870967742","3.870967741935484","0.0","1.2903225806451613","10.32258064516129","0.0","35.483870967741936","43.87096774193549","0.0","0.0","0.0","0.0","2.5806451612903225","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5514,"Catalunya                     ",17,"Girona                        ",206,"Urús                                                                                                ",176,146,86,7,3,0,4,12,0,34,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58.9041095890411","58.9041095890411","8.13953488372093","3.488372093023256","0.0","4.651162790697675","13.953488372093023","0.0","39.53488372093023","26.744186046511626","0.0","0.0","0.0","0.0","0.0","2.3255813953488373","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5515,"Catalunya                     ",17,"Girona                        ",207,"La Vall d'en Bas                                                                                    ",2966,2375,1579,63,60,0,31,181,0,615,607,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.48421052631579","66.48421052631579","3.9898670044331856","3.799873337555415","0.0","1.9632678910702976","11.462951234958835","0.0","38.948701709943","38.44205193160228","0.0","0.0","0.0","0.0","0.6966434452184928","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
